,,job_id,user,num_gpu,num_cpu,num_pod,duration,job_name,submit_time,group,gpu_type,wait_time,user_dur,group_dur,group_gpu_dur,read_count,write_count,num_inst,size,on_time,wasted,jct,resource,node,exec_time,bw,final_node_allocation,final_gpu_allocation,deadline
351,416,416,4d95fa282778,0.3333333333333333,2.0,1.0,86,37423403daa3e62e294e12da,352,17711b5abbacea2edefa16829b14517e,SERVER,4,1522.0,1386.5,1386.5,7268.433333333332,6029.76,1,200,0,0,352,"[0.3333333333333333, 2.0]",,352,6029.76,"[9, 4, 9]","['DESKTOP', 'SERVER', 'DESKTOP']",3372.5710669178134
352,417,417,4d95fa282778,0.3333333333333333,2.0,1.0,81,37423403daa3e62e294e12da,353,12c8338dd60b2e92210fac82723c613a,SERVER,3,1522.0,1341.0,1341.0,7268.433333333332,6029.76,1,189,0,0,353,"[0.3333333333333333, 2.0]",,353,6029.76,"[13, 2, 5, 14, 14]","['SERVER', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY']",3368.828591167279
353,418,418,4d95fa282778,0.3333333333333333,2.0,1.0,54,37423403daa3e62e294e12da,354,2dc3dd2a212ae1dccdac7a7dce2efc9e,SERVER,3,1522.0,1733.5,1733.5,7268.433333333332,6029.76,1,126,0,0,354,"[0.3333333333333333, 2.0]",,354,6029.76,"[13, 13, 14]","['SERVER', 'SERVER', 'RASPBERRY']",3340.1772537825573
354,419,419,4d95fa282778,0.3333333333333333,2.0,1.0,63,37423403daa3e62e294e12da,355,1b5179df58f6424056be59c3fec316a9,SERVER,3,1522.0,1664.5,1664.5,7268.433333333332,6029.76,1,147,0,0,355,"[0.3333333333333333, 2.0]",,355,6029.76,"[1, 9, 13, 5, 9]","['SERVER', 'DESKTOP', 'SERVER', 'RASPBERRY', 'DESKTOP']",3353.3765824873735
355,420,420,4d95fa282778,0.3333333333333333,2.0,1.0,41,37423403daa3e62e294e12da,356,050b1fc1e07ab143143aee0ccc85eeb5,SERVER,2,1522.0,1637.0,1637.0,7268.433333333332,6029.76,1,95,0,0,356,"[0.3333333333333333, 2.0]",,356,6029.76,[13],['SERVER'],3329.0201509831354
356,421,421,4d95fa282778,0.3333333333333333,2.0,1.0,8,37423403daa3e62e294e12da,357,ad06e83f1de8699489b3f1bbcfa95925,SERVER,3,1522.0,1521.5,1521.5,7268.433333333332,6029.76,1,18,0,0,357,"[0.3333333333333333, 2.0]",,357,6029.76,"[5, 11, 13, 4, 5]","['RASPBERRY', 'RASPBERRY', 'SERVER', 'SERVER', 'RASPBERRY']",3295.355185403229
357,422,422,4d95fa282778,0.3333333333333333,2.0,1.0,19,37423403daa3e62e294e12da,358,1b5328e09ac0718d7d3aec3a355a94e3,SERVER,3,1522.0,1552.0,1552.0,7268.433333333332,6029.76,1,44,0,0,358,"[0.3333333333333333, 2.0]",,358,6029.76,"[1, 11, 1, 1]","['SERVER', 'RASPBERRY', 'SERVER', 'SERVER']",3307.415898411285
358,423,423,4d95fa282778,0.3333333333333333,2.0,1.0,7,37423403daa3e62e294e12da,359,b4f59d9fefdf7381cce1299408e9394c,SERVER,3,1522.0,1658.0,1658.0,7268.433333333332,6029.76,1,16,0,0,359,"[0.3333333333333333, 2.0]",,359,6029.76,"[11, 13, 13]","['RASPBERRY', 'SERVER', 'SERVER']",3294.6211346613973
359,424,424,4d95fa282778,0.3333333333333333,2.0,1.0,28,37423403daa3e62e294e12da,360,7a796c413e9ba9ea1918ea74e1e83181,SERVER,3,1522.0,1612.0,1612.0,7268.433333333332,6029.76,1,65,0,0,360,"[0.3333333333333333, 2.0]",,360,6029.76,"[1, 8, 1, 1, 1]","['SERVER', 'RASPBERRY', 'SERVER', 'SERVER', 'SERVER']",3316.07153103795
360,425,425,4d95fa282778,0.3333333333333333,2.0,1.0,61,37423403daa3e62e294e12da,361,835574a26c5bd0542d253e0558cb40ac,SERVER,3,1522.0,1623.0,1623.0,7268.433333333332,6029.76,1,142,0,0,361,"[0.3333333333333333, 2.0]",,361,6029.76,"[4, 4, 4, 4]","['SERVER', 'SERVER', 'SERVER', 'SERVER']",3352.384892901928
361,426,426,4d95fa282778,0.3333333333333333,2.0,1.0,2,37423403daa3e62e294e12da,362,68276dd4e0098cc9e1dc238adcf1848b,SERVER,3,1522.0,3188.5,3188.5,7268.433333333332,6029.76,1,4,0,0,362,"[0.3333333333333333, 2.0]",,362,6029.76,"[7, 13]","['SERVER', 'SERVER']",3294.169244966696
362,427,427,4d95fa282778,0.3333333333333333,2.0,1.0,9,37423403daa3e62e294e12da,363,d8a14af6bfcf5a214868a88e824efd6f,SERVER,3,1522.0,393.0,393.0,7268.433333333332,6029.76,1,21,0,0,363,"[0.3333333333333333, 2.0]",,363,6029.76,"[13, 13]","['SERVER', 'SERVER']",3301.6182060605315
363,428,428,f5440bdf32a5,0.08333333333333333,2.0,1.0,11,143b087a9cf31f7f5c1b09ba,364,98ebd3b380c464bea44c1cd5b99672ad,SERVER,15,297.0,7061.5,6851.0,3781.659090909091,1990.7692307692307,1,22,0,0,364,"[0.08333333333333333, 2.0]",,364,1990.7692307692307,"[4, 14, 14]","['SERVER', 'RASPBERRY', 'RASPBERRY']",3334.7549261744634
364,430,430,354e3b81c515,0.3333333333333333,2.0,1.0,51,0be3971157d6c504afbc3397,365,a0fdf61c46c008b2295a02ac12823863,SERVER,329,28.0,4820.0,5002.0,10856.285714285714,5006.5,1,119,0,0,365,"[0.3333333333333333, 2.0]",,365,5006.5,"[1, 5, 9]","['SERVER', 'RASPBERRY', 'DESKTOP']",3458.0327596138604
365,431,431,f5440bdf32a5,0.08333333333333333,2.0,1.0,6,143b087a9cf31f7f5c1b09ba,366,cd5df5e3e5363e514cd4df2253666f18,SERVER,13,297.0,9669.0,9698.5,3781.659090909091,1990.7692307692307,1,12,0,0,366,"[0.08333333333333333, 2.0]",,366,1990.7692307692307,"[5, 8, 14]","['RASPBERRY', 'RASPBERRY', 'RASPBERRY']",3450.0696912629346
366,432,432,a8192d6b0ae9,0.16666666666666666,2.0,1.0,1,30185446faeb493c1d55cacd,367,ed0fa5422926f7b94e7d3aa37a1e2838,SERVER,12,693.0,598.0,629.0,6364.689130434783,3191.8546409499722,1,2,0,0,367,"[0.16666666666666666, 2.0]",,367,3191.8546409499722,"[8, 11, 8, 9, 5]","['RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'DESKTOP', 'RASPBERRY']",3465.0999685125576
367,433,433,bf032f777f2b,0.3333333333333333,3.3333333333333335,1.0,112,341592bf32fc1f7eb755b0cd,368,d8991f6658ecbdb10d317d89e1903f61,SERVER,4,824.0,410.0,410.0,5114.694733619106,2652.1970132238944,1,410,0,0,368,"[0.3333333333333333, 3.3333333333333335]",,368,2652.1970132238944,"[4, 11]","['SERVER', 'RASPBERRY']",3589.172180317614
368,434,434,bf032f777f2b,0.3333333333333333,3.3333333333333335,1.0,38,341592bf32fc1f7eb755b0cd,369,8c467853bd09493a06fb0df25edef98c,SERVER,2,824.0,711.0,711.0,5114.694733619106,2652.1970132238944,1,139,0,0,369,"[0.3333333333333333, 3.3333333333333335]",,369,2652.1970132238944,"[13, 11, 5]","['SERVER', 'RASPBERRY', 'RASPBERRY']",3511.7629798265007
369,435,435,47baba33cffe,0.0,6.0,3.0,30,0381d6db958250b056960f1d,370,fe6b5b197c018af1e493c1c673d68e65,SERVER,3,3123.5,8171.0,8177.0,0.0,0.0,1,180,0,0,370,"[0.0, 6.0]",,370,0.0,"[7, 13]","['SERVER', 'SERVER']",3504.422039369157
370,436,436,47baba33cffe,2.0,12.0,6.0,74,0381d6db958250b056960f1d,371,fe6b5b197c018af1e493c1c673d68e65,SERVER,2,3123.5,8171.0,8122.0,7468.122727272727,1580.344647545628,1,1036,0,0,371,"[2.0, 12.0]",,371,1580.344647545628,"[7, 10, 6, 4]","['SERVER', 'SERVER', 'DESKTOP', 'SERVER']",3553.1306383759893
371,437,437,d4d51aca8806,0.0,0.3333333333333333,1.0,14,1ccc18d7d13073b642b3a016,372,f81fb42b1d614da8b3df5d4f2cd7c6b5,SERVER,3,386.0,561.0,13.0,0.0,0.0,1,4,0,0,372,"[0.0, 0.3333333333333333]",,372,0.0,"[8, 8, 9, 8, 8]","['RASPBERRY', 'RASPBERRY', 'DESKTOP', 'RASPBERRY', 'RASPBERRY']",3495.607626478711
372,439,439,45bd92802aa9,0.16666666666666666,2.0,1.0,22,21858ac282f1092bb15f8831,373,e00cb8e73c1158ca368457b23562b7a4,SERVER,3,287.0,5750.0,5750.0,2467.0040935672514,3956.5,1,47,0,0,373,"[0.16666666666666666, 2.0]",,373,3956.5,"[5, 8, 9, 2]","['RASPBERRY', 'RASPBERRY', 'DESKTOP', 'RASPBERRY']",3510.727530145107
373,440,440,5f4cb64dc693,0.3333333333333333,2.0,1.0,83,3995073148156da8994ec8bb,374,60bdae1c983daceb8b3eee84e8dadbd9,SERVER,5,225.0,194.0,191.0,4785.891705069124,1892.9022556390978,1,193,0,0,374,"[0.3333333333333333, 2.0]",,374,1892.9022556390978,[4],['SERVER'],3579.4467681088004
374,441,441,45bd92802aa9,0.16666666666666666,2.0,1.0,56,21858ac282f1092bb15f8831,375,1b9eb4c9446f74096e5830784927725a,SERVER,3,287.0,5782.0,5782.0,2467.0040935672514,3956.5,1,121,0,0,375,"[0.16666666666666666, 2.0]",,375,3956.5,"[8, 4]","['RASPBERRY', 'SERVER']",3547.828908009118
375,442,442,45bd92802aa9,0.16666666666666666,2.0,1.0,120,21858ac282f1092bb15f8831,376,6bfc17772c05997aa2a8a7df3c019692,SERVER,3,287.0,5761.0,5761.0,2467.0040935672514,3956.5,1,260,0,0,376,"[0.16666666666666666, 2.0]",,376,3956.5,"[1, 14, 9]","['SERVER', 'RASPBERRY', 'DESKTOP']",3621.505933089331
377,445,445,c4cbaac9966d,0.16666666666666666,3.3333333333333335,1.0,57,f17e954e97558148ded21349,378,27b1d7933de2ffa70ce629821d5453e4,SERVER,3,368.0,368.0,368.0,2695.6117647058827,2212.784615384616,1,199,0,0,378,"[0.16666666666666666, 3.3333333333333335]",,378,2212.784615384616,"[1, 8, 5, 14, 8]","['SERVER', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY']",3609.990253104264
378,446,446,c4cbaac9966d,0.16666666666666666,3.3333333333333335,1.0,50,f17e954e97558148ded21349,379,27b1d7933de2ffa70ce629821d5453e4,SERVER,3,368.0,368.0,368.0,2695.6117647058827,2212.784615384616,1,175,0,0,379,"[0.16666666666666666, 3.3333333333333335]",,379,2212.784615384616,"[5, 1, 9, 1]","['RASPBERRY', 'SERVER', 'DESKTOP', 'SERVER']",3606.136451035993
376,443,443,4d95fa282778,0.3333333333333333,10.666666666666666,1.0,68,37423403daa3e62e294e12da,377,2fee1967b8d848e0c9aea4e50959f861,SERVER,4,1522.0,983.5,983.5,7268.433333333332,6029.76,1,748,0,0,380,"[0.3333333333333333, 10.666666666666666]",,380,6029.76,"[9, 7]","['DESKTOP', 'SERVER']",3573.1492875432873
379,447,447,d4d51aca8806,0.0,0.6666666666666666,1.0,63,1ccc18d7d13073b642b3a016,380,cb0727d8a1e79a2c8aeb6a1a745a4bfc,SERVER,3,386.0,959.0,35.0,0.0,0.0,1,42,0,0,380,"[0.0, 0.6666666666666666]",,380,0.0,"[14, 9, 1, 8]","['RASPBERRY', 'DESKTOP', 'SERVER', 'RASPBERRY']",3648.454079420847
380,448,448,a8192d6b0ae9,0.3333333333333333,6.0,1.0,29,30185446faeb493c1d55cacd,381,1067dcaf4534fb75c3d8d08eac975d72,SERVER,9,693.0,696.0,678.5,6364.689130434783,3191.8546409499722,1,183,0,0,381,"[0.3333333333333333, 6.0]",,381,3191.8546409499722,"[13, 1, 1]","['SERVER', 'SERVER', 'SERVER']",3617.3071919856143
381,450,450,a8192d6b0ae9,0.3333333333333333,2.0,1.0,76,30185446faeb493c1d55cacd,382,3dddb72f28904e332349ce0499b6bd27,SERVER,11,693.0,67.0,66.0,6364.689130434783,3191.8546409499722,1,177,0,0,382,"[0.3333333333333333, 2.0]",,382,3191.8546409499722,[4],['SERVER'],3685.395977303225
382,451,451,d4d51aca8806,0.0,0.3333333333333333,1.0,116,1ccc18d7d13073b642b3a016,383,f0486c392c129e5dafd0008c1e999c8a,SERVER,3,386.0,1535.0,13.0,0.0,0.0,1,38,0,0,383,"[0.0, 0.3333333333333333]",,383,0.0,[2],['RASPBERRY'],3725.5048321156655
383,453,453,a8192d6b0ae9,0.3333333333333333,6.0,1.0,112,30185446faeb493c1d55cacd,384,d57ca4524f4c40599210df31f4b6decd,SERVER,12,693.0,678.0,668.5,6364.689130434783,3191.8546409499722,1,709,0,0,384,"[0.3333333333333333, 6.0]",,384,3191.8546409499722,"[13, 4]","['SERVER', 'SERVER']",3808.0916657274397
384,455,455,1480b75a8c96,0.3333333333333333,2.0,1.0,87,f2c4b7ef9bca7bf8390f05cd,385,d199d9816d0d0f2a52f275267fff3c63,SERVER,3,325.0,361093.0,361093.0,6732.520833333334,1595.7,1,203,0,0,385,"[0.3333333333333333, 2.0]",,385,1595.7,[7],['SERVER'],3789.508352624086
385,456,456,a8192d6b0ae9,0.3333333333333333,2.0,1.0,79,30185446faeb493c1d55cacd,386,264a78980985fd92fc4cb4b3c47a5e78,SERVER,14,693.0,46.0,45.0,6364.689130434783,3191.8546409499722,1,184,0,0,386,"[0.3333333333333333, 2.0]",,386,3191.8546409499722,"[2, 8, 14, 14]","['RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY']",3785.350464692256
386,457,457,4d95fa282778,0.3333333333333333,2.0,1.0,12,37423403daa3e62e294e12da,387,71c86d51d68381da472e948f2181dd89,SERVER,3,1522.0,1643.0,1643.0,7268.433333333332,6029.76,1,28,0,0,387,"[0.3333333333333333, 2.0]",,387,6029.76,"[8, 1]","['RASPBERRY', 'SERVER']",3720.845908452888
387,458,458,d4d51aca8806,0.3333333333333333,2.0,1.0,66,1ccc18d7d13073b642b3a016,388,b09b0297e6797cc24555acaf1eead238,SERVER,3,386.0,346.0,346.0,3003.4444444444453,945.6428571428572,1,154,0,0,388,"[0.3333333333333333, 2.0]",,388,945.6428571428572,[9],['DESKTOP'],3806.9598479589613
388,459,459,d4d51aca8806,0.3333333333333333,2.0,1.0,99,1ccc18d7d13073b642b3a016,389,5100db183963d89ad2c8b6e1b81f46c0,SERVER,3,386.0,335.0,335.0,3003.4444444444453,945.6428571428572,1,231,0,0,389,"[0.3333333333333333, 2.0]",,389,945.6428571428572,"[1, 1]","['SERVER', 'SERVER']",3843.6868287938923
389,460,460,d4d51aca8806,0.3333333333333333,2.0,1.0,46,1ccc18d7d13073b642b3a016,390,c4430c2acd554cb55cadd8af264ce376,SERVER,3,386.0,416.0,416.0,3003.4444444444453,945.6428571428572,1,107,0,0,390,"[0.3333333333333333, 2.0]",,390,945.6428571428572,"[1, 9, 4]","['SERVER', 'DESKTOP', 'SERVER']",3785.892588714571
390,461,461,d4d51aca8806,0.3333333333333333,2.0,1.0,7,1ccc18d7d13073b642b3a016,391,10239002e50ae965acd018c16e6d73d5,SERVER,3,386.0,345.0,345.0,3003.4444444444453,945.6428571428572,1,16,0,0,391,"[0.3333333333333333, 2.0]",,391,945.6428571428572,"[7, 2, 2]","['SERVER', 'RASPBERRY', 'RASPBERRY']",3746.4423156022112
391,462,462,d4d51aca8806,0.3333333333333333,2.0,1.0,67,1ccc18d7d13073b642b3a016,392,a4e8402fb571ebc6d551a3e21c416f59,SERVER,2,386.0,335.0,335.0,3003.4444444444453,945.6428571428572,1,156,0,0,392,"[0.3333333333333333, 2.0]",,392,945.6428571428572,"[5, 6, 2, 14, 1]","['RASPBERRY', 'DESKTOP', 'RASPBERRY', 'RASPBERRY', 'SERVER']",3812.4597186871492
392,463,463,d4d51aca8806,0.3333333333333333,2.0,1.0,84,1ccc18d7d13073b642b3a016,393,6e32de9bec26955e82fdbfdd9dc32b66,SERVER,3,386.0,416.0,416.0,3003.4444444444453,945.6428571428572,1,196,0,0,393,"[0.3333333333333333, 2.0]",,393,945.6428571428572,"[5, 6]","['RASPBERRY', 'DESKTOP']",3833.01962849048
393,464,464,d4d51aca8806,0.3333333333333333,2.0,1.0,120,1ccc18d7d13073b642b3a016,394,9d9be9dd0c2f3fcc7dc31002e5edf0b5,SERVER,3,386.0,417.0,417.0,3003.4444444444453,945.6428571428572,1,280,0,0,394,"[0.3333333333333333, 2.0]",,394,945.6428571428572,"[13, 1, 7]","['SERVER', 'SERVER', 'SERVER']",3871.8129996002385
394,465,465,d4d51aca8806,0.3333333333333333,2.0,1.0,56,1ccc18d7d13073b642b3a016,395,2bbf7b208a1e466c2cf21784a5951a9d,SERVER,3,386.0,406.0,406.0,3003.4444444444453,945.6428571428572,1,130,0,0,395,"[0.3333333333333333, 2.0]",,395,945.6428571428572,"[10, 14]","['SERVER', 'RASPBERRY']",3803.253376759185
395,466,466,d4d51aca8806,0.3333333333333333,2.0,1.0,63,1ccc18d7d13073b642b3a016,396,97fb1069a73ee526ccc2129313cc469c,SERVER,3,386.0,376.0,376.0,3003.4444444444453,945.6428571428572,1,147,0,0,396,"[0.3333333333333333, 2.0]",,396,945.6428571428572,[10],['SERVER'],3811.6049389640684
396,467,467,d4d51aca8806,0.3333333333333333,2.0,1.0,61,1ccc18d7d13073b642b3a016,397,9ddefb8ed64092c55d17961958de43ae,SERVER,3,386.0,371.0,371.0,3003.4444444444453,945.6428571428572,1,142,0,0,397,"[0.3333333333333333, 2.0]",,397,945.6428571428572,"[8, 2, 6]","['RASPBERRY', 'RASPBERRY', 'DESKTOP']",3809.3140595172113
397,468,468,d4d51aca8806,0.3333333333333333,2.0,1.0,35,1ccc18d7d13073b642b3a016,398,d148c0da1178977a9ff757f4cfea73e1,SERVER,2,386.0,466.0,466.0,3003.4444444444453,945.6428571428572,1,81,0,0,398,"[0.3333333333333333, 2.0]",,398,945.6428571428572,"[13, 9]","['SERVER', 'DESKTOP']",3784.1478228990236
398,469,469,d4d51aca8806,0.3333333333333333,2.0,1.0,7,1ccc18d7d13073b642b3a016,399,68c83b591d2c68655707c027677bb29f,SERVER,3,386.0,396.0,396.0,3003.4444444444453,945.6428571428572,1,16,0,0,399,"[0.3333333333333333, 2.0]",,399,945.6428571428572,"[7, 2, 5]","['SERVER', 'RASPBERRY', 'RASPBERRY']",3759.1140002797906
399,471,471,d4d51aca8806,0.3333333333333333,2.0,1.0,1,1ccc18d7d13073b642b3a016,400,43d9d2ccfa22a3acf122fa241e2d363f,SERVER,3,386.0,456.0,456.0,3003.4444444444453,945.6428571428572,1,2,0,0,400,"[0.3333333333333333, 2.0]",,400,945.6428571428572,[1],['SERVER'],3754.0140406989035
400,472,472,d4d51aca8806,0.3333333333333333,2.0,1.0,101,1ccc18d7d13073b642b3a016,401,3b95c4494ff1c9af4d580cc045732de2,SERVER,3,386.0,386.0,386.0,3003.4444444444453,945.6428571428572,1,235,0,0,401,"[0.3333333333333333, 2.0]",,401,945.6428571428572,"[1, 1]","['SERVER', 'SERVER']",3858.3202201818904
401,474,474,d4d51aca8806,0.3333333333333333,2.0,1.0,51,1ccc18d7d13073b642b3a016,402,e4eed761a6c8de8daec6d74dc7b8c29c,SERVER,3,386.0,486.0,486.0,3003.4444444444453,945.6428571428572,1,119,0,0,402,"[0.3333333333333333, 2.0]",,402,945.6428571428572,[1],['SERVER'],3810.844619353854
402,475,475,58540f191766,0.03333333333333333,2.0,1.0,29,d894fd1af131ed7a296716b5,403,2cbcd4bf3868d915e452a72e41a19eb9,SERVER,11,345.0,3834.0,3834.0,7914.727272727273,995.821870701513,1,58,0,0,403,"[0.03333333333333333, 2.0]",,403,995.821870701513,[13],['SERVER'],3787.315742099727
403,476,476,d4d51aca8806,0.3333333333333333,2.0,1.0,44,1ccc18d7d13073b642b3a016,404,35360f718308ede0195e4a5241933cd3,SERVER,3,386.0,476.0,476.0,3003.4444444444453,945.6428571428572,1,102,0,0,404,"[0.3333333333333333, 2.0]",,404,945.6428571428572,"[8, 9, 8, 2]","['RASPBERRY', 'DESKTOP', 'RASPBERRY', 'RASPBERRY']",3803.6766027811937
404,477,477,d4d51aca8806,0.3333333333333333,2.0,1.0,78,1ccc18d7d13073b642b3a016,405,c6675db4b0e59f7c113e9f8a20aaa198,SERVER,4,386.0,235.0,235.0,3003.4444444444453,945.6428571428572,1,182,0,0,405,"[0.3333333333333333, 2.0]",,405,945.6428571428572,"[8, 4, 9, 2, 9]","['RASPBERRY', 'SERVER', 'DESKTOP', 'RASPBERRY', 'DESKTOP']",3843.8860910435606
405,478,478,d4d51aca8806,0.3333333333333333,2.0,1.0,102,1ccc18d7d13073b642b3a016,406,d2501527647a8623a9819f91fc870428,SERVER,3,386.0,225.0,225.0,3003.4444444444453,945.6428571428572,1,238,0,0,406,"[0.3333333333333333, 2.0]",,406,945.6428571428572,"[4, 5, 4]","['SERVER', 'RASPBERRY', 'SERVER']",3866.2541076384027
406,479,479,d4d51aca8806,0.3333333333333333,2.0,1.0,69,1ccc18d7d13073b642b3a016,407,9193fb6fca4244df2bec26348d59f5a1,SERVER,3,386.0,265.5,265.5,3003.4444444444453,945.6428571428572,1,161,0,0,407,"[0.3333333333333333, 2.0]",,407,945.6428571428572,"[9, 8, 4, 9]","['DESKTOP', 'RASPBERRY', 'SERVER', 'DESKTOP']",3834.144636255987
407,480,480,d4d51aca8806,0.3333333333333333,2.0,1.0,42,1ccc18d7d13073b642b3a016,408,3a5c07afb17d142ee837813675e3651e,SERVER,3,386.0,275.0,275.0,3003.4444444444453,945.6428571428572,1,98,0,0,408,"[0.3333333333333333, 2.0]",,408,945.6428571428572,"[8, 5, 11, 2]","['RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY']",3807.0730993905745
408,481,481,d4d51aca8806,0.3333333333333333,2.0,1.0,67,1ccc18d7d13073b642b3a016,409,68e0d0b39f9530348153d69f5cdb9fa3,SERVER,3,386.0,858.0,858.0,3003.4444444444453,945.6428571428572,1,156,0,0,409,"[0.3333333333333333, 2.0]",,409,945.6428571428572,"[4, 9, 5, 4]","['SERVER', 'DESKTOP', 'RASPBERRY', 'SERVER']",3834.297161920174
409,482,482,d4d51aca8806,0.3333333333333333,2.0,1.0,48,1ccc18d7d13073b642b3a016,410,f3fc46500f9d2f73d8f04a2e41ef1fac,SERVER,3,386.0,688.0,688.0,3003.4444444444453,945.6428571428572,1,112,0,0,410,"[0.3333333333333333, 2.0]",,410,945.6428571428572,"[14, 2, 13, 4, 13]","['RASPBERRY', 'RASPBERRY', 'SERVER', 'SERVER', 'SERVER']",3815.3845565394017
410,483,483,d4d51aca8806,0.3333333333333333,2.0,1.0,112,1ccc18d7d13073b642b3a016,411,0da449c70cd97155e28aa1494c645441,SERVER,2,386.0,677.0,677.0,3003.4444444444453,945.6428571428572,1,261,0,0,411,"[0.3333333333333333, 2.0]",,411,945.6428571428572,"[5, 1, 8, 5, 7]","['RASPBERRY', 'SERVER', 'RASPBERRY', 'RASPBERRY', 'SERVER']",3885.8745635559585
411,484,484,d4d51aca8806,0.3333333333333333,2.0,1.0,25,1ccc18d7d13073b642b3a016,412,77cc6d840dd004a34559d0d45509c6cb,SERVER,3,386.0,848.0,848.0,3003.4444444444453,945.6428571428572,1,58,0,0,412,"[0.3333333333333333, 2.0]",,412,945.6428571428572,"[1, 7, 4, 11, 8]","['SERVER', 'SERVER', 'SERVER', 'RASPBERRY', 'RASPBERRY']",3798.0932271555366
412,485,485,d4d51aca8806,0.3333333333333333,2.0,1.0,33,1ccc18d7d13073b642b3a016,413,e2d09f8b797cef30940e9034acb57ab3,SERVER,3,386.0,557.0,557.0,3003.4444444444453,945.6428571428572,1,77,0,0,413,"[0.3333333333333333, 2.0]",,413,945.6428571428572,"[7, 1]","['SERVER', 'SERVER']",3809.219804008348
413,486,486,d4d51aca8806,0.3333333333333333,2.0,1.0,95,1ccc18d7d13073b642b3a016,414,099428ba915ea06ae4bf96faff2b4a46,SERVER,3,386.0,697.0,697.0,3003.4444444444453,945.6428571428572,1,221,0,0,414,"[0.3333333333333333, 2.0]",,414,945.6428571428572,"[4, 7]","['SERVER', 'SERVER']",3872.862552776681
414,487,487,d4d51aca8806,0.3333333333333333,2.0,1.0,67,1ccc18d7d13073b642b3a016,415,8526cb4669f3feabdbba6ac9281b3f7f,SERVER,3,386.0,566.0,566.0,3003.4444444444453,945.6428571428572,1,156,0,0,415,"[0.3333333333333333, 2.0]",,415,945.6428571428572,"[1, 7, 7, 7, 8]","['SERVER', 'SERVER', 'SERVER', 'SERVER', 'RASPBERRY']",3848.7619624762037
415,488,488,d4d51aca8806,0.3333333333333333,2.0,1.0,33,1ccc18d7d13073b642b3a016,416,f898816b13186f2935366a9cc030f456,SERVER,3,386.0,682.5,682.5,3003.4444444444453,945.6428571428572,1,77,0,0,416,"[0.3333333333333333, 2.0]",,416,945.6428571428572,[7],['SERVER'],3811.59087939214
416,489,489,d4d51aca8806,0.3333333333333333,2.0,1.0,112,1ccc18d7d13073b642b3a016,417,db4a41c94d48e783acf1df10f02438fd,SERVER,3,386.0,708.0,708.0,3003.4444444444453,945.6428571428572,1,261,0,0,417,"[0.3333333333333333, 2.0]",,417,945.6428571428572,"[9, 9]","['DESKTOP', 'DESKTOP']",3899.9797803721394
417,490,490,d4d51aca8806,0.3333333333333333,2.0,1.0,6,1ccc18d7d13073b642b3a016,418,1808e04e9e5ecaca798e14d3339fe2aa,SERVER,3,386.0,697.0,697.0,3003.4444444444453,945.6428571428572,1,14,0,0,418,"[0.3333333333333333, 2.0]",,418,945.6428571428572,"[1, 13, 1, 8]","['SERVER', 'SERVER', 'SERVER', 'RASPBERRY']",3786.1834888231792
418,491,491,d4d51aca8806,0.3333333333333333,2.0,1.0,71,1ccc18d7d13073b642b3a016,419,c6f48f9ddd8f16f19ded5f5aa327611c,SERVER,3,386.0,858.0,858.0,3003.4444444444453,945.6428571428572,1,165,0,0,419,"[0.3333333333333333, 2.0]",,419,945.6428571428572,"[1, 8, 1, 5]","['SERVER', 'RASPBERRY', 'SERVER', 'RASPBERRY']",3856.5135978956923
419,492,492,d4d51aca8806,0.3333333333333333,2.0,1.0,59,1ccc18d7d13073b642b3a016,420,3e6082b2cceb099be7b74fe426c9627d,SERVER,3,386.0,878.0,878.0,3003.4444444444453,945.6428571428572,1,137,0,0,420,"[0.3333333333333333, 2.0]",,420,945.6428571428572,"[13, 1, 11, 5, 9]","['SERVER', 'SERVER', 'RASPBERRY', 'RASPBERRY', 'DESKTOP']",3846.922273167038
420,493,493,d4d51aca8806,0.3333333333333333,2.0,1.0,57,1ccc18d7d13073b642b3a016,421,aacf86dbb87999e297d5bfe261a95b21,SERVER,3,386.0,306.0,306.0,3003.4444444444453,945.6428571428572,1,133,0,0,421,"[0.3333333333333333, 2.0]",,421,945.6428571428572,"[2, 13, 1]","['RASPBERRY', 'SERVER', 'SERVER']",3845.2705706494135
421,494,494,d4d51aca8806,0.3333333333333333,2.0,1.0,104,1ccc18d7d13073b642b3a016,422,28782a5b5857ac5435ed2fd71c789925,SERVER,3,386.0,386.0,386.0,3003.4444444444453,945.6428571428572,1,242,0,0,422,"[0.3333333333333333, 2.0]",,422,945.6428571428572,"[1, 13, 13, 9, 8]","['SERVER', 'SERVER', 'SERVER', 'DESKTOP', 'RASPBERRY']",3897.286050008092
422,495,495,d4d51aca8806,0.3333333333333333,2.0,1.0,64,1ccc18d7d13073b642b3a016,423,0cb073a2fab6c9ec9ef4a5d4978d2fdf,SERVER,3,386.0,376.0,376.0,3003.4444444444453,945.6428571428572,1,149,0,0,423,"[0.3333333333333333, 2.0]",,423,945.6428571428572,"[4, 4]","['SERVER', 'SERVER']",3855.947274705892
